id1,id2,n_unique1,n_unique2,n_matching_ox,ncombos_total,median_combos,std_combos,Org1,Org2,kingdom1,kingdom2
2VCP_B,2VCP_E,11203,297,297,28853.0,21.0,542.4218588899429,Oryctolagus cuniculus,Homo sapiens,E,E
2X0B_C,2X0B_D,2074,3427,735,525066.0,75.0,3192.8050636765074,Homo sapiens,Homo sapiens,E,E
2Y3A_B,2Y3A_A,822,2232,656,1153414.0,266.0,10691.068432083992,Mus musculus,Mus musculus,E,E
2Y9Y_A,2Y9Y_B,1422,457,434,651.0,1.0,1.2668222881199318,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
2YJN_B,2YJN_A,7843,8182,4575,807227.0,9.0,2101.753424880827,Saccharopolyspora erythraea,Saccharopolyspora erythraea,B,B
2ZP8_B,2ZP8_G,906,21069,882,2434.0,1.0,16.163178776703774,Geobacillus stearothermophilus,Bacillus subtilis,B,B
2ZUP_A,2ZUP_B,17643,8990,8555,278220.0,4.0,827.9101542306956,Escherichia coli,Escherichia coli,B,B
3A0R_B,3A0R_A,15747,14301,11329,3001109.0,6.0,15463.647379242593,Thermotoga maritima,Thermotoga maritima,B,B
3AB0_D,3AB0_E,562,543,0,0.0,,,Bacillus anthracis,Mus musculus,B,E
3ALZ_A,3ALZ_B,108,157,0,0.0,,,Measles virus,Saguinus oedipus,V,E
3AV0_A,3AV0_B,19689,18309,15549,1154502.0,6.0,2797.333544953353,Methanocaldococcus jannaschii,Methanocaldococcus jannaschii,A,A
3CL3_A,3CL3_D,238,155,145,7179.0,15.0,120.98441719217136,Human herpesvirus 8,Homo sapiens,V,E
3CUE_L,3CUE_G,2811,1508,1493,312668.0,64.0,693.0040300094788,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3ENO_B,3ENO_F,23209,1123,1012,24981.0,2.0,573.0668331896617,Thermoplasma acidophilum,Pyrococcus furiosus,A,A
3EUJ_B,3EUJ_A,1226,18694,1220,26824.0,3.0,338.68749776080995,Haemophilus ducreyi,Haemophilus ducreyi,B,B
3GYX_E,3GYX_F,19783,14834,12988,945856.0,4.0,2272.557519016211,Desulfovibrio gigas,Desulfovibrio gigas,B,B
3HGK_B,3HGK_E,10037,46,9,27.0,2.0,2.494438257849294,Solanum pimpinellifolium,Pseudomonas syringae pv. tomato,E,B
3HHZ_A,3HHZ_K,31,286,28,11008.0,1.0,1221.7358761288824,Vesicular stomatitis Indiana virus,Vesicular stomatitis Indiana virus,V,V
3HJY_A,3HJY_B,20877,1936,1821,58956.0,2.0,1153.1297299622,Pyrococcus furiosus,Pyrococcus furiosus,A,A
3ICQ_B,3ICQ_T,2883,1716,1552,1127070.0,180.0,3897.654118584709,Saccharomyces cerevisiae,Schizosaccharomyces pombe,E,E
3IJ2_X,3IJ2_B,518,4269,190,49343.0,101.0,428.05626720647,Rattus norvegicus,Mus musculus,E,E
3IKM_D,3IKM_F,21907,23036,19430,731671.0,2.0,1371.204953910865,Homo sapiens,Homo sapiens,E,E
3INB_D,3INB_A,1079,108,0,0.0,,,Homo sapiens,Measles virus,E,V
3IOZ_A,3IOZ_B,98,81,0,0.0,,,Simian immunodeficiency virus,Homo sapiens,V,E
3KQ4_B,3KQ4_A,684,1490,259,247740.0,248.0,5457.599397512892,Homo sapiens,Homo sapiens,E,E
3KWV_D,3KWV_F,152,185,21,1232.0,4.0,139.77578417333186,Bacillus anthracis,Bacillus anthracis,B,B
3KZ4_H,3KZ4_B,482,321,314,2092647.0,1.0,82697.50082231025,Rotavirus A,Rotavirus A,V,V
3L3O_B,3L3O_M,4135,38,0,0.0,,,Homo sapiens,Staphylococcus aureus,E,B
3L4B_D,3L4B_B,17746,18212,16828,1157076.0,9.0,1883.0947579101125,Thermotoga maritima,Thermotoga maritima,B,B
3N6R_A,3N6R_B,19926,19332,17165,1312363.0,6.0,2656.3851020307584,Ruegeria pomeroyi,Roseobacter denitrificans,B,B
3NMZ_C,3NMZ_A,1570,1693,1365,6228238.0,171.0,33066.900912291516,Homo sapiens,Homo sapiens,E,E
3OC3_A,3OC3_C,1274,2836,1198,10967.0,3.0,63.80862999414765,Encephalitozoon cuniculi,Encephalitozoon cuniculi,E,E
3OTP_I,3OTP_C,443,20702,220,5104.0,8.0,36.74093580240389,Gallus gallus,Escherichia coli,E,B
3PHF_4,3PHF_3,38,156,36,954.0,1.0,107.28453859816996,Epstein-Barr virus,Epstein-Barr virus,V,V
3PXG_F,3PXG_f,21112,2768,2718,58396.0,3.0,335.53417751866033,Bacillus subtilis,Bacillus subtilis,B,B
3REB_D,3REB_C,1468,113,0,0.0,,,Homo sapiens,Human immunodeficiency virus type 1 group M subtype B,E,V
3TNU_A,3TNU_B,666,666,662,1156119.0,4.0,5755.828303396156,Homo sapiens,Homo sapiens,E,E
3TUJ_C,3TUJ_A,16746,13969,12585,1048985.0,10.0,2126.986153753892,Escherichia coli,Escherichia coli,B,B
3U7U_J,3U7U_D,1273,625,444,4277475.0,679.5,95717.70608935958,Homo sapiens,Homo sapiens,E,E
3V89_B,3V89_A,3822,9929,1711,40362.0,4.0,178.97171703679814,Homo sapiens,Neisseria meningitidis serogroup B,E,B
3WHL_C,3WHL_D,21845,1308,1297,32909.0,12.0,203.6618991098181,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
3ZGX_A,3ZGX_C,19293,15213,13197,305319.0,2.0,725.1703660818706,Bacillus subtilis,Bacillus subtilis,B,B
4A5W_B,4A5W_A,1596,9486,753,1654284.0,52.0,22249.96541151602,Homo sapiens,Homo sapiens,E,E
4AJ5_I,4AJ5_S,134,214,105,317.0,2.0,3.192195698682148,Homo sapiens,Homo sapiens,E,E
4ANI_C,4ANI_A,26252,21963,21203,462962.0,1.0,720.0923391390669,Geobacillus kaustophilus,Geobacillus kaustophilus,B,B
4B7Y_A,4B7Y_C,157,348,144,3326.0,8.5,69.7451033172107,Homo sapiens,Homo sapiens,E,E
4BFI_B,4BFI_A,1552,1504,1496,23781938.0,1.0,149881.70894935305,Mus musculus,Mus musculus,E,E
4BK5_A,4BK5_C,2207,374,364,517595.0,145.0,4275.5887803967025,Homo sapiens,Homo sapiens,E,E
4BRU_A,4BRU_B,17757,704,696,8794.0,6.0,83.23537896353686,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4DCN_A,4DCN_C,11813,734,731,195649.0,57.0,826.6464590797352,Homo sapiens,Homo sapiens,E,E
4DI3_E,4DI3_C,9455,3725,2475,145393.0,4.0,825.0601581045723,Treponema pallidum,Treponema pallidum,B,B
4EAH_G,4EAH_E,11824,1502,1484,625242.0,28.0,4809.441833871461,Oryctolagus cuniculus,Mus musculus,E,E
4EBA_H,4EBA_C,1193,2254,1182,53385.0,16.0,195.33278651385362,Kluyveromyces lactis,Kluyveromyces lactis,E,E
4FMB_B,4FMB_A,2828,16,0,0.0,,,Homo sapiens,Shigella flexneri,E,B
4FXG_J,4FXG_B,3872,8780,2093,4221702.0,4.0,68846.75927708234,Homo sapiens,Homo sapiens,E,E
4H1W_A,4H1W_B,18545,54,47,2344.0,47.0,30.617487022021987,Oryctolagus cuniculus,Oryctolagus cuniculus,E,E
4HSA_E,4HSA_F,272,145,137,2654.0,12.0,19.055434805057114,Homo sapiens,Homo sapiens,E,E
4HZU_T,4HZU_S,10808,6144,5887,277265.0,6.0,963.1421899935167,Lactobacillus brevis,Lactobacillus brevis,B,B
4IIT_A,4IIT_B,5326,4188,4099,28139.0,2.0,63.64101550413704,Klebsiella pneumoniae subsp. pneumoniae,Klebsiella pneumoniae subsp. pneumoniae,B,B
4IZ5_A,4IZ5_G,8839,230,201,173887.0,270.0,1702.4263100803894,Homo sapiens,Homo sapiens,E,E
4J7C_B,4J7C_K,18406,16565,14955,573120.0,4.0,956.7423409282076,Bacillus subtilis,Bacillus subtilis,B,B
4JCV_C,4JCV_E,19519,19183,18364,180452.0,1.0,314.6462428574012,Deinococcus radiodurans,Deinococcus radiodurans,B,B
4JHJ_C,4JHJ_A,23,1513,23,1314.0,22.0,92.84784390174214,Danio rerio,Danio rerio,E,E
4JLQ_A,4JLQ_B,2657,0,0,0.0,,,Homo sapiens,Saccharomyces cerevisiae,E,E
4JO8_B,4JO8_A,0,6,0,0.0,,,Mus musculus,Murid herpesvirus 1,E,V
4KYI_H,4KYI_G,2831,16639,2010,828401.0,68.0,2277.281977234872,Homo sapiens,Legionella pneumophila subsp. pneumophila,E,B
4LL8_A,4LL8_E,1337,82,74,228.0,2.0,2.9397405509567287,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4LQS_A,4LQS_B,7343,1442,1423,337976.0,54.0,958.612387884252,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4ODB_B,4ODB_E,16,2026,0,0.0,,,Reovirus type 1,Homo sapiens,V,E
4OWR_A,4OWR_C,3471,33,0,0.0,,,Homo sapiens,Vesicular stomatitis Indiana virus,E,V
4PLN_C,4PLN_B,2601,800,589,13525141.0,1189.0,242748.498811983,Mus musculus,Gallus gallus,E,E
4PUF_D,4PUF_B,21945,4364,3834,475962.0,10.0,663.0696462875452,Homo sapiens,Salmonella typhimurium,E,B
4QPG_C,4QPG_A,8958,76,73,841277.0,1.0,97561.49806066744,Human hepatitis A virus,Hepatovirus A,V,
4RG6_A,4RG6_S,10301,174,166,2075.0,5.0,32.91075006558675,Homo sapiens,Homo sapiens,E,E
4RWS_A,4RWS_C,10461,301,247,1130204.0,1210.0,9133.08775233323,Homo sapiens,Human herpesvirus 8 type P,E,V
4TQU_M,4TQU_Q,8817,8320,7178,2659313.0,12.0,3230.12478954322,Sphingomonas sp.,Sphingomonas sp.,B,B
4U2X_D,4U2X_A,2784,23,0,0.0,,,Homo sapiens,Zaire ebolavirus,E,V
4UF5_A,4UF5_B,1796,417,416,7214.0,6.0,67.50337471703075,Homo sapiens,Homo sapiens,E,E
4UX3_A,4UX3_B,19421,1343,1299,36943.0,8.0,165.20449456351542,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4WPX_A,4WPX_B,6163,193,192,1686.0,6.0,12.136123012347614,Chaetomium thermophilum,Chaetomium thermophilum,E,E
4WQO_D,4WQO_A,1443,704,428,6890.0,6.0,89.88556949801719,Homo sapiens,Homo sapiens,E,E
4WWX_E,4WWX_Y,15705,7438,4161,15535.0,1.0,16.201754784783663,Mus musculus,Mus musculus,E,E
4WYB_C,4WYB_D,11807,635,630,10106.0,11.0,33.52939783268443,Oryctolagus cuniculus,Saccharomyces cerevisiae,E,E
4XHJ_B,4XHJ_A,58,155,54,4288.0,1.0,355.5658254689652,Varicella-zoster virus,Varicella-zoster virus,V,V
4YFD_A,4YFD_B,544,949,521,22914628.0,3190.0,366804.66467187135,Mus musculus,Mus musculus,E,E
4YH7_A,4YH7_B,720,956,518,22388684.0,2961.0,273111.68862181145,Mus musculus,Mus musculus,E,E
4ZK7_W,4ZK7_E,7335,2484,898,5421.0,1.0,67.2103517992668,Thermus thermophilus,Thermus thermophilus,B,B
5B16_B,5B16_A,166,21230,162,2591.0,7.0,18.21730859008605,Homo sapiens,Homo sapiens,E,E
5B4X_D,5B4X_C,1289,276,147,767268.0,956.0,33065.08785443225,Homo sapiens,Mus musculus,E,E
5B58_B,5B58_T,14744,15773,13989,1962783.0,6.0,6473.806836208439,Burkholderia cenocepacia,Burkholderia cenocepacia,B,B
5BWA_A,5BWA_B,23360,758,698,6645.0,2.0,66.68581144971783,Homo sapiens,Homo sapiens,E,E
5D3I_A,5D3I_B,2212,75,0,0.0,,,Mus musculus,Staphylococcus aureus,E,B
5DOQ_A,5DOQ_B,12363,12073,11841,173816.0,1.0,493.094869133955,Geobacillus thermodenitrificans,Geobacillus thermodenitrificans,B,B
5EKQ_A,5EKQ_E,13225,7962,7536,332297.0,5.0,963.6177687711914,Escherichia coli,Escherichia coli,B,B
5F5P_E,5F5P_G,351,354,311,5693.0,4.0,55.33481779270985,Homo sapiens,Homo sapiens,E,E
5FL7_O,5FL7_H,26058,26538,23057,148800.0,1.0,186.0649642050973,Yarrowia lipolytica,Yarrowia lipolytica,E,E
5FM5_M,5FM5_P,2843,2676,688,15205199.0,916.0,154970.76343322927,Homo sapiens,Homo sapiens,E,E
5HXB_X,5HXB_Z,35202,16935,10705,321289.0,2.0,801.0378764539114,Homo sapiens,Homo sapiens,E,E
5HY3_A,5HY3_B,392,97,1,2.0,2.0,0.0,Escherichia coli O157:H7,Enterobacteria phage T4,B,V
5IM5_A,5IM5_N,17610,19148,15628,369821.0,2.0,1097.8247139461646,Methanocaldococcus jannaschii,Vibrionales bacterium,A,B
5JDO_E,5JDO_A,9549,11,0,0.0,,,Homo sapiens,Trypanosoma congolense,E,E
5JTV_B,5JTV_A,2727,2021,1652,3811931.0,280.0,19871.313026877782,Homo sapiens,Homo sapiens,E,E
5KL1_A,5KL1_B,1590,376,300,24310.0,32.0,184.88940538122304,Drosophila melanogaster,Drosophila melanogaster,V,V
5KS8_A,5KS8_F,19461,19042,17376,1044518.0,6.0,1833.5868781236752,Methylobacillus flagellatus,Methylobacillus flagellatus,B,B
5KTB_C,5KTB_B,18,560,17,20.0,1.0,0.7058823529411764,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5LTW_G,5LTW_F,18350,1842,1404,160898.0,10.0,475.67045728271034,Homo sapiens,Homo sapiens,E,E
5MB9_A,5MB9_D,24805,571,567,6474.0,7.0,47.18809105488128,Chaetomium thermophilum,Chaetomium thermophilum,E,E
5NLB_A,5NLB_B,3962,1544,1325,1125325.0,33.0,12118.248468968477,Homo sapiens,Homo sapiens,E,E
5NXB_B,5NXB_C,4738,695,407,64755.0,17.0,2152.630952772678,Mus musculus,Mus musculus,E,E
5SY7_A,5SY7_B,11728,10978,10381,2048395.0,9.0,5149.880833629521,Mus musculus,Mus musculus,E,E
5T3R_D,5T3R_A,4910,1865,1812,5308923.0,239.0,18425.253180063744,Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,B,B
5T89_X,5T89_V,622,465,348,794944.0,327.0,8511.38768653165,Homo sapiens,Homo sapiens,E,E
5UK4_N,5UK4_n,286,482,27,1659.0,13.0,135.72694083760894,Vesicular stomatitis Indiana virus,Vicugna pacos,V,E
5V6T_B,5V6T_A,8829,777,422,869704.0,159.5,9243.6615568547,Mus musculus,Mus musculus,E,E
5X5Y_B,5X5Y_F,16927,11555,10967,703005.0,4.0,1925.4276130134162,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
5XEQ_A,5XEQ_B,11851,677,461,5586889.0,1581.0,155283.06034346225,Homo sapiens,Homo sapiens,E,E
